title,date,section,section_name,like,comment_cnt,topic_0,topic_1,topic_2,topic_3,topic_4,dominant_topic
8월26일 월 김승식 아침뉴스,2024-08-26,3,3구간 (2024.07~12),10,1,0.0003979141793387939,0.00040558185189426945,0.042655092746971816,0.0004016721453367511,0.9561397390764583,4
KBS 의대생 인터뷰 주요내용편집 기자도공감했다네요,2024-08-26,3,3구간 (2024.07~12),47,8,0.001195794164372726,0.059896585034138444,0.33420827967004674,0.6035164366932844,0.0011829044381577308,3
OECD가 보인다,2024-08-26,3,3구간 (2024.07~12),7,2,0.0019497875549555426,0.0019332975779703932,0.04736427695356125,0.9468027375376222,0.0019499003758905369,3
교과서 위주로 공부했다는 수능 만점자들의 희망 고문,2024-08-26,3,3구간 (2024.07~12),65,2,0.24761342979771458,0.5436299007030733,0.0013723728258128829,0.10191523996797272,0.10546905670542658,1
국힘 의대 증원 2026년도 한 해 유예 후 재조정 제안,2024-08-26,3,3구간 (2024.07~12),0,6,0.08400564376418508,0.0028799109174888595,0.7857928722564873,0.12442198211056106,0.0028995909512776665,2
단독 2026년 의대 증원 유예 제안 대통령실 거부,2024-08-26,3,3구간 (2024.07~12),1,2,0.00401582127598565,0.00403965932311989,0.9214456068288537,0.06645212016793066,0.004046792404110096,2
대입컨설팅 가격 추천하는 학원 선택 기준 2가지,2024-08-26,3,3구간 (2024.07~12),3,1,0.2406966183158134,0.7191527301826545,0.0014809811737988522,0.037203294917557916,0.001466375410175416,1
도대체 왜 물리치료사를 증원을 하는 것일까요,2024-08-26,3,3구간 (2024.07~12),10,7,0.24938988351830704,0.028861777246473357,0.0006545589617101001,0.7204481075734354,0.0006456727000740347,3
레오나르도 다 빈치와 모나리자,2024-08-26,3,3구간 (2024.07~12),9,4,0.44330721692084074,0.43653691145143453,0.0002763242632372047,0.1047483612014082,0.015131186163079301,0
발빠르게 움직여야할것같습니다,2024-08-26,3,3구간 (2024.07~12),20,13,0.0017721684386436097,0.027844538969258634,0.13280008034706098,0.8358257887976592,0.0017574234473775438,3
번아웃 치닫는 의료 현장 서로 한발씩 양보를,2024-08-26,3,3구간 (2024.07~12),25,1,0.0018672068702746789,0.016355412714155616,0.8950736703032274,0.08484086203191576,0.0018628480804265884,2
슈퍼 파월 연호 글로벌 증시 급등 잭슨홀 헤즈볼라 로켓 320발 공습 이스라엘 국가 비상사태 선포 2024년 8월 26일 월요일 경제뉴스 스크랩,2024-08-26,3,3구간 (2024.07~12),31,5,0.0001279690936596906,0.003924594144943642,0.025738175428277738,0.0001278276366631265,0.9700814336964558,4
올 수능 N수생 17만 8000명 예상과 의문점,2024-08-26,3,3구간 (2024.07~12),1,14,0.0019263091445507804,0.9730128796919583,0.001900854614763559,0.021261200358013033,0.0018987561907143637,1
요즘 진짜 아프면 안되는 시기입니다,2024-08-26,3,3구간 (2024.07~12),5,18,0.02672971995818626,0.002107062819056883,0.07845480666152126,0.8905501801979774,0.0021582303632582778,3
의대 수능 최저의 비밀,2024-08-26,3,3구간 (2024.07~12),8,4,0.0021295981926577434,0.9915070362978557,0.002107937329464925,0.0021497024958485014,0.002105725684173073,1
의사증원은 실패한 정책임을 인정해야 한다,2024-08-26,3,3구간 (2024.07~12),33,42,0.0006662465671563105,0.0006551256020306688,0.0006617453687399186,0.9540312537174229,0.043985628744650354,3
의평원 평가 앞둔 30개 의대 멘붕 대부분 탈락 가능성 현 상황에서는 2027년에야 의대 증원 가능할수도,2024-08-26,3,3구간 (2024.07~12),12,3,0.0017914407152184555,0.19214798923302057,0.7185027552150447,0.08577670939635709,0.0017811054403592467,2
전의학연 26일부터 80일 투쟁 시작 의대교육 농단 멈춰라,2024-08-26,3,3구간 (2024.07~12),25,18,0.0013249131695582087,0.0013274247454059804,0.6214950793487983,0.3745316649043501,0.0013209178318874923,2
지역의료 붕괴 수수방관 윤석열 정부 규탄집회 2024 8 24,2024-08-26,3,3구간 (2024.07~12),6,3,0.024159589681888652,9.659024782287387e-05,0.8194209462037184,0.15622560190371065,9.727196285939502e-05,2
추석 is coming,2024-08-26,3,3구간 (2024.07~12),12,3,0.09603389978715318,0.0010488497961719683,0.7793979428646408,0.12246173694120496,0.001057570610829045,2
희망고문 재수생엄마입니다 중하위권 답답합니다,2024-08-26,3,3구간 (2024.07~12),0,8,0.5216585062292773,0.47008006949165687,0.0027392115370260066,0.0027858804997235548,0.0027363322423161153,0
,2024-08-26,3,3구간 (2024.07~12),5,2,0.0018380702042757528,0.0018880104842070944,0.3834630391838473,0.6109385377647708,0.0018723423628989818,3
2024 우리나라 의대 순위 치대 한의대 약대 순위 수도권 학생 선호 대상,2024-08-27,3,3구간 (2024.07~12),49,17,0.16917430626711233,0.7102734152838781,0.0015111390555861861,0.0014994337133990348,0.11754170568002432,1
2024년 8월 27일 오늘의 상한가 이유 특징섹터 마감시황 씨유박스 딥페이크관련주 한빛소프트 한싹 샌즈랩 NE능률 제닉 시장 요약,2024-08-27,3,3구간 (2024.07~12),88,6,0.00036532809592763644,0.0003680591113500977,0.036209119920414326,0.0003623490810856916,0.9626951437912222,4
2024년 8월 27일 정규장 오늘의 특징주 설명 급등주 급락 상한가 하한가 씨유박스 아이엘사이언스 한빛소프트,2024-08-27,3,3구간 (2024.07~12),70,1,6.401378899695101e-05,6.44456785447867e-05,0.0026529626208877085,6.408299746218623e-05,0.9971544949141085,4
2025 의대 정원 에듀코치 개별지도 만수 학원과 준비해야 할 것들 알아보자,2024-08-27,3,3구간 (2024.07~12),36,3,0.06250170202197512,0.8648857839759908,0.06955098973467579,0.0015382352040697492,0.0015232890632886939,1
2025학년도 무전공선발 계약학과 모아보기 채용연계형 계약학과,2024-08-27,3,3구간 (2024.07~12),2,1,0.0003149279879650623,0.8902047975003238,0.00031973577170512274,0.0003153888639038149,0.10884514987610223,1
240827 전문대학 입학정보박람회 내달 6일부터 지역별 개최 의대증원이 불러들인 n수생 올 수능 최대 규,2024-08-27,3,3구간 (2024.07~12),1,2,0.12584379335673235,0.7636242079682819,0.10598486284925926,0.0022577932771050027,0.002289342548621409,1
8월 27일 오늘의 주식시세 특징주 이유 텔레그램 딥페이크 딥페이크 정보보안 관련주 딥페이크 영상방지 디지털워터마크 불법물 유통방지 교육 관련주 반고체 배터리 관련주,2024-08-27,3,3구간 (2024.07~12),15,4,0.00014277154892564445,0.00014257912077820373,0.04970131274372277,0.00014255139850492693,0.9498707851880684,4
9월 모평 n수생 응시 역대 두번째,2024-08-27,3,3구간 (2024.07~12),53,4,0.0027440528094886717,0.8934016017046593,0.0028159235220145996,0.0027728019062198553,0.09826562005761771,1
간호법 제정 앞두고 통첩,2024-08-27,3,3구간 (2024.07~12),10,1,0.00034698015757383044,0.0003614656546985453,0.8881966983063008,0.11074772030541719,0.00034713557600990166,2
고3 학생수와 N수생의 숫자 의대 증원에 따라 늘어난 N수생,2024-08-27,3,3구간 (2024.07~12),8,1,0.003263086340197731,0.9871020009593935,0.0032140370411507095,0.003207043220238197,0.0032138324390198494,1
기사공유 2025 수시 성균관대 자율전공 신설 의대 대폭 증원,2024-08-27,3,3구간 (2024.07~12),2,5,0.022657589520034514,0.6557182763294055,0.2765761848592119,0.02272087288989097,0.02232707640145715,1
대통령실 의대 증원 연기 거부,2024-08-27,3,3구간 (2024.07~12),0,10,0.1510558830076958,0.0018599914141764818,0.16497116279874202,0.5905225540512674,0.09159040872811819,3
딥페이크 공포 심화 사이버보안 관련주 초강세,2024-08-27,3,3구간 (2024.07~12),8,5,0.05439124323325658,0.014626280136067617,0.08697072527447862,0.00023677120889920996,0.843774980147298,4
말은 간단명료하게 하는게 좋은거야,2024-08-27,3,3구간 (2024.07~12),0,1,0.0027376348644289833,0.002745736740876271,0.735823107490722,0.25595556788211016,0.002737953021862662,2
매탄동 고등학생들을 위한 2025 의대 입시 정보 소개,2024-08-27,3,3구간 (2024.07~12),3,1,0.0012798189451559913,0.9015035116082223,0.09468260168472183,0.001268324001673175,0.0012657437602265548,1
봉곡동 수험생들에게 알려주는 2025 의대 입시 정보는,2024-08-27,3,3구간 (2024.07~12),5,1,0.00120892803548005,0.9285715387915161,0.06782926009506945,0.0011943723433005982,0.0011959007346339986,1
성남시 야탑동 수험생들을 위한 2025 의대 입시 정원 알아보기,2024-08-27,3,3구간 (2024.07~12),9,2,0.0011993263980311331,0.9952559717199739,0.0011907403601884414,0.0011785211641393914,0.001175440357666964,1
에듀코치 분당이매 학원과 2025 의대 정원의 변화 살펴보기,2024-08-27,3,3구간 (2024.07~12),18,2,0.0014763114244097575,0.887325501293468,0.1082494859144197,0.001476621790982965,0.0014720795767195584,1
여당의 제안마저 거절하는 대통령실,2024-08-27,3,3구간 (2024.07~12),12,20,0.0028376744479887994,0.002923415456817359,0.002902907400956775,0.9884535342476849,0.002882468446552116,3
윤석열 대통령이 국민의 생명을 볼모로 의대정원 증원 실험을 강행하고 있습니다,2024-08-27,3,3구간 (2024.07~12),6,2,0.0027400526851616273,0.0027201194692649685,0.7185032956348175,0.2733041585049614,0.0027323737057945224,2
은행동 학생들이 꼭 알아야 하는 2025 의대 증원과 대비 방법,2024-08-27,3,3구간 (2024.07~12),13,1,0.0016072192459355128,0.8896045423560442,0.10560249888278368,0.0015972922029696124,0.0015884473122669096,1
의대 교수들 정부 멈추지 않으면 한번도 경험하지 못한 의료붕괴 겪을 것,2024-08-27,3,3구간 (2024.07~12),14,2,0.002597639390120553,0.0025771172218745047,0.842273565528557,0.1499741325058426,0.00257754535360547,2
의대 증원 때문일까 9월 모의평가 응시 졸업생 등 N수생 비중 역대 두 번째로 높아,2024-08-27,3,3구간 (2024.07~12),7,1,0.0009178229967009326,0.9810209813947043,0.016255015521327635,0.0009024499776739185,0.0009037301095931373,1
의대증원에 대한 복지위 교육위 연석청문회,2024-08-27,3,3구간 (2024.07~12),5,5,0.004576803616412078,0.004602861729905724,0.8198253558188612,0.16638565003078487,0.004609328804036212,2
임현택 의협회장 단식 투쟁 한대요,2024-08-27,3,3구간 (2024.07~12),0,9,0.17236616430245075,0.011802171013576146,0.6142974365077195,0.18962024958198628,0.011913978594267243,2
입시정보 2025학년도 올해 복잡한 수시 전형 다섯 가지 QnA 조선에듀,2024-08-27,3,3구간 (2024.07~12),29,12,0.0008916829734151098,0.9964158320136093,0.0009075006030419983,0.0008873025389264659,0.0008976818710070768,1
잠실 2025 의대 정원의 시사점은 무엇일까,2024-08-27,3,3구간 (2024.07~12),15,3,0.0014102867009014005,0.9259356251355773,0.06986342880012723,0.0013979558919654197,0.0013927034714288676,1
한동훈 2026년 의대 증원 유예 제안 대통령실 거부,2024-08-27,3,3구간 (2024.07~12),7,1,0.6809574901141965,0.00250931462588196,0.26701212938596536,0.04696861839992097,0.0025524474740352414,0
한동훈 2026학년도 의대증원 유예 주장,2024-08-27,3,3구간 (2024.07~12),3,17,0.0010985541533817817,0.0010924431969746473,0.1670968464372111,0.8296111967012813,0.0011009595111511356,3
한의대 예과 1학년 잘 다니고 있는데 의대증원한다니 의대 도전해야 하나,2024-08-27,3,3구간 (2024.07~12),1,15,0.3731863168499081,0.3534181060891832,0.0027546437862084497,0.2679165707374035,0.0027243625372966877,0
2024년 9월 모의고사 ft 25학년도 수능 9모평 지원응시자수 의대증원 재학졸업생 N반수생 성적통지표 등급컷 표준점수 백분위 시험시간 검정고시,2024-08-28,3,3구간 (2024.07~12),124,7,0.0004967192100172303,0.9980334806963311,0.0004890579127520649,0.000491958262146303,0.0004887839187530836,1
2024년 9월 모의고사 모평 D 7 시험 일주일 전 대비법 총정리,2024-08-28,3,3구간 (2024.07~12),5,4,0.10558584601416984,0.8894208665637359,0.0016679277026149502,0.0016621087835379767,0.0016632509359412637,1
24 8 28 의대증원 문제를 보면서 현실과 이상의 괴리 그리고 중우정치와 철인정치,2024-08-28,3,3구간 (2024.07~12),5,5,0.0007508267461053626,0.0007496174295038245,0.0007659134944936331,0.8931382180996401,0.10459542423025713,3
240828 30년을 내다보며,2024-08-28,3,3구간 (2024.07~12),28,2,0.22942572074629666,0.0013475156810481934,0.0013418856155745285,0.18880041387314386,0.5790844640839368,4
4분기 전기요금 인상 예정 입시제도 개편과 수도권 집값 안정화 하이브 민희진 대표 해임 내년도 정부 긴축 예산안 손경제 20240828,2024-08-28,3,3구간 (2024.07~12),3,1,0.00022541825576898318,0.00022545890779661744,0.28990172872302666,0.00022563714713794554,0.7094217569662697,4
8월말 교정 떠나는 정년교수 인생 2막 진료 지속한다,2024-08-28,3,3구간 (2024.07~12),1,1,0.28243757259163427,0.01388244703385762,0.7027928229525318,0.0004436969050506331,0.00044346051692573416,2
N수생 의대갈 기회,2024-08-28,3,3구간 (2024.07~12),5,2,0.1661225492226126,0.7162667835582225,0.030330082773890342,0.0859254790561976,0.0013551053890768698,1
R D 예산 증액 이공계 석박사 생활지원금 그리고 의대 증원과 이공계 입시,2024-08-28,3,3구간 (2024.07~12),2,1,0.29198604667946637,0.37849145464631384,0.31302609742049214,0.0008521074541199225,0.01564429379960777,1
간호법 내용 PA간호사 합법화 의대증원 청문회 총정리,2024-08-28,3,3구간 (2024.07~12),12,1,0.0010352657589386665,0.001039554536971236,0.9958439121574068,0.0010461855526443737,0.0010350819940389791,2
간호법 제정안 국회 본회의 통과,2024-08-28,3,3구간 (2024.07~12),0,1,0.0010014539380220993,0.03965061276242289,0.8681779955458875,0.09017861228279563,0.0009913254708718293,2
간호법 통과 킹던의 정책모형으로 바라보기,2024-08-28,3,3구간 (2024.07~12),10,2,0.0005514727946678152,0.0005497181173836989,0.8401685759899253,0.15817747070680543,0.0005527623912177959,2
걱정입니다,2024-08-28,3,3구간 (2024.07~12),8,1,0.00519746995255598,0.005220579098033597,0.6257138962970732,0.3586008786466293,0.005267176005707935,2
내년 예산안 677조원 2년 연속 고강도 긴축,2024-08-28,3,3구간 (2024.07~12),8,2,0.0007025462277812584,0.000713369500576324,0.7273357052657563,0.006557575808238837,0.2646908031976473,2
단독 한동훈 이재명 회담 의대 증원 의제 추진,2024-08-28,3,3구간 (2024.07~12),3,25,0.001148333158841985,0.0011216411035433436,0.11706510636136595,0.8795210155089139,0.0011439038673348027,3
대전대 교과중점,2024-08-28,3,3구간 (2024.07~12),2,9,0.004059305125134613,0.9840130350836812,0.003977742230668906,0.003995957077926214,0.003953960482588924,1
대통령실 의대 증원 계획 일관 변함없다,2024-08-28,3,3구간 (2024.07~12),122,4,0.00876118836453048,0.008801443309562259,0.9645736257988758,0.00896654996480598,0.008897192562225409,2
되살아난 간호법 국회 통과 간호계 고령화사회 대비 초석 환영,2024-08-28,3,3구간 (2024.07~12),0,2,0.00015849027929405117,0.012559390631728786,0.9433950067505247,0.043730270387394,0.00015684195105857078,2
목동 위드 학원 위드 학원에서 중 고등학생들의 대학 역전과 인생 역전의 대외비 설명회를 개최합니다,2024-08-28,3,3구간 (2024.07~12),8,5,0.24151500833236986,0.7530595857331625,0.0018136429336115718,0.0018018923947483367,0.0018098706061077106,1
민주당 최고위원 이언주 전국의대학부모연합 만나 의견 청취,2024-08-28,3,3구간 (2024.07~12),1,1,0.0011964147930983767,0.0011867599562525712,0.551411136550208,0.4450251631197531,0.0011805255806877845,2
윤석열 대통령 한동훈 대표 만찬 연기 의대 증원 충돌 여파 YTN,2024-08-28,3,3구간 (2024.07~12),12,9,0.006658391013544021,0.006548284770094883,0.00657121928138754,0.7892303151125466,0.19099178982242684,3
의대증원 2000명에서 500명으로 낮춘다면,2024-08-28,3,3구간 (2024.07~12),0,14,0.09349079186128853,0.0018459697737289687,0.15235370375744425,0.6706361461882435,0.08167338841929468,3
의료대란에 대해,2024-08-28,3,3구간 (2024.07~12),0,19,0.002647579214979338,0.023496595431345326,0.30312877450716635,0.6681237823931829,0.0026032684533259793,3
이재명 민주당 뉴스보다가 너무 너무 화가나서,2024-08-28,3,3구간 (2024.07~12),0,6,0.00246294533774177,0.0024290443794270306,0.0024754732525138112,0.5065260324361558,0.48610650459416155,3
진로 변경 수의대,2024-08-28,3,3구간 (2024.07~12),9,42,0.5604665483953754,0.1762527182622995,0.039030934209371905,0.22388430831342965,0.00036549081952378087,0
필수 지역의료에 2조원 배정 전공의 처우 개선에 4천억 투입,2024-08-28,3,3구간 (2024.07~12),1,1,0.0009375939268247918,0.0009259846204860533,0.9962650955639543,0.0009356672455209508,0.0009356586432138707,2
한동훈 보건복지위원들과 의대 증원 논의,2024-08-28,3,3구간 (2024.07~12),2,1,0.010011352629679941,0.010027565993442327,0.9589152127317118,0.01059746547819649,0.010448403166969402,2
한동훈 의대 증원 유예안 대통령실선 거절 친한계 한동훈 고민 커질 것 기자 전광준 2024 08 27 11 49,2024-08-28,3,3구간 (2024.07~12),1,2,0.0034287403918047835,0.003420207428648185,0.6401834050583324,0.003484702948053867,0.3494829441731607,2
한동훈의 헛발질 의대증원 유예 안,2024-08-28,3,3구간 (2024.07~12),8,1,0.0012286703723637731,0.0012117034403026242,0.10977684489440068,0.8865677538337008,0.0012150274592321443,3
2025년도 의대 확정 정원 의대입시 의대수능 의대정원,2024-08-29,3,3구간 (2024.07~12),45,2,0.23424647060020196,0.7189670788117274,0.015675845423897022,0.015596866843130273,0.015513738321043446,1
8월 29일 윤석열 대통령 국정브리핑 및 기자회견 내용 분석,2024-08-29,3,3구간 (2024.07~12),5,6,0.0005197574068632104,0.008750921160706795,0.37762866501785525,0.0005165727272341683,0.6125840836873405,4
8월 대미를 장식할 상장주 아이스크림미디어 분석 내일도 설마 신규주 조작,2024-08-29,3,3구간 (2024.07~12),24,1,0.13613565993252819,0.002265421247694751,0.002222851343588695,0.0022690740474307727,0.8571069934287576,4
간호법 내용 제정 제정안 통과 거부권,2024-08-29,3,3구간 (2024.07~12),128,21,0.26292054192007563,0.001329894496286525,0.6835926687877819,0.05084236208247816,0.0013145327133778824,2
경기외고 자사고 전환 문송합니다,2024-08-29,3,3구간 (2024.07~12),44,8,0.46910447295594715,0.2701470892652653,0.0015783867553085596,0.001589462469127991,0.25758058855435095,0
기사공유 의대증원 효과 N수생 몰린 9월 모평 응시자수 공개 후 최다,2024-08-29,3,3구간 (2024.07~12),0,1,0.00614750377065455,0.9755205736441767,0.006098258775426839,0.006134909678683252,0.006098754131058673,1
김채원 따라다니는 예쁨,2024-08-29,3,3구간 (2024.07~12),2,6,0.39501564972117353,0.0013589224737256401,0.0013767825344787822,0.001361982305221443,0.6008866629654006,4
내신 2 5인데 수능은 4합 5 정도면 수시 어디 쓰죠,2024-08-29,3,3구간 (2024.07~12),7,23,0.002407694039618181,0.9903875279857333,0.0023915392529388754,0.002424394225566987,0.0023888444961427235,1
노베이스수능 미친 관리로 의대 합격까지,2024-08-29,3,3구간 (2024.07~12),155,6,0.08734420695582895,0.9099338523089675,0.0009099726037437404,0.0009060893730765223,0.00090587875838328,1
대체 의대 2000명 증원은 왜 한 걸까요,2024-08-29,3,3구간 (2024.07~12),3,12,0.0024507141004438343,0.0024615761032323797,0.0024711860547938177,0.9901636913517029,0.002452832389826999,3
벌써 부터 이러면 곤란하지,2024-08-29,3,3구간 (2024.07~12),0,21,0.001241264908773503,0.0012298861370378614,0.13661008407937722,0.8596709166551044,0.0012478482197070036,3
수능 보시는 부모님들 어떻게 생각하세요,2024-08-29,3,3구간 (2024.07~12),0,8,0.1354319590690563,0.22786876578583853,0.005042982926783882,0.6266192808476403,0.005037011370681015,3
용산이 거부한 한동훈 의대증원 유예안 손 들어준 이재명,2024-08-29,3,3구간 (2024.07~12),20,3,0.0007677621059792799,0.0007635571672168043,0.5557962571697662,0.3722288303664239,0.0704435931906138,2
우리학교 재수생 수능 접수 숫자,2024-08-29,3,3구간 (2024.07~12),8,35,0.24123294015067467,0.5917897979682007,0.002020364629189495,0.16291215782302448,0.0020447394289108073,1
윤석열 정부 2천명 의대증원 입시 대혼란 feat 현역 고교 엘리트,2024-08-29,3,3구간 (2024.07~12),6,10,0.16444104890021838,0.0006923909744736828,0.1120507020333393,0.6383063676849176,0.084509490407051,3
의대 증원 마무리 한동훈 유예 제안에도 강경,2024-08-29,3,3구간 (2024.07~12),41,4,0.0014116558998083567,0.0014109709477977527,0.8162850933221116,0.1794857670209668,0.0014065128093153976,2
의대증원찬반논의 바라보며 변호사로서 드는 생각,2024-08-29,3,3구간 (2024.07~12),11,12,0.0015549602714132647,0.0015515836342116002,0.45222260811944204,0.5431296569815008,0.0015411909934323921,3
의료영리화로 가면 비싼 의료비로 이제 서민들은 병원 문턱이 높아져 건강하게 사는 것이 진짜 힘들어진다 최석태,2024-08-29,3,3구간 (2024.07~12),21,7,0.004495017769695659,0.0044781177935024966,0.6015660811392638,0.38481405995027784,0.004646723347260313,2
의사협회 윤 대통령 국가인권위원장 안창호 내정 통해 의료영리화 야욕 드러내,2024-08-29,3,3구간 (2024.07~12),1,1,0.0013083187276207058,0.0013082136816565096,0.537267873769129,0.4588008277206378,0.0013147661009560612,2
장마감 주요 이슈,2024-08-29,3,3구간 (2024.07~12),44,20,0.00033436374261531636,0.0003451967091992531,0.03165397566507443,0.00032986115836407617,0.9673366027247469,4
지방의대생둘 한약수생들 스카이공대생들 휴학 붐이네요,2024-08-29,3,3구간 (2024.07~12),1,6,0.008961075163692867,0.8157996727601788,0.00878988000887932,0.15764050852861164,0.008808863538637232,1
편협적이고 근시안적인 한,2024-08-29,3,3구간 (2024.07~12),3,3,0.0074765882708901325,0.00742956703706882,0.007482128309796507,0.9701344154161947,0.007477300966049843,3
평택학원 2025학년도 수능 최종점검 9월 모평 안내,2024-08-29,3,3구간 (2024.07~12),30,31,0.0008472808335493948,0.9966473378259447,0.0008333015621388571,0.0008276154237426712,0.0008444643546244232,1
한동훈대표의 유연한 의대증원대책 적극 지지합니다,2024-08-29,3,3구간 (2024.07~12),41,20,0.0020005053706368937,0.0021032422936885916,0.0020156942765529587,0.9918797063402336,0.002000851718887995,3
2024 08 30 금요일 21 59 헤드라인 뉴스,2024-08-30,3,3구간 (2024.07~12),13,7,0.01442147971359915,0.00010520238623722244,0.010054983956582702,0.006673788505626068,0.9687445454379549,4
2024 전국 한의대 입결 교과 학종 및 2025 한의대 교과 학종 입결 예측,2024-08-30,3,3구간 (2024.07~12),78,62,0.00027598127184239344,0.9989099759738918,0.0002715854330436618,0.0002720019807552782,0.00027045534046699326,1
2024년8월30일 금요일 매일경제 신문내용 정리,2024-08-30,3,3구간 (2024.07~12),7,2,0.018099676056300956,0.015314640968147247,0.0004017704910955085,0.02338917226302052,0.9427947402214357,4
2025 지역인재 특별전형에 대한 모든 것 의미 특징 지원 자격 의대 증원 등,2024-08-30,3,3구간 (2024.07~12),67,8,0.0016225842427973582,0.9766995592235875,0.018478111460399047,0.0016057078807250613,0.0015940371924909958,1
2025학년도 수시모집 약대 교과 일반전형 1,2024-08-30,3,3구간 (2024.07~12),8,8,0.0006435601388315076,0.9726281581790212,0.0006550219333030205,0.025429087376614503,0.0006441723722298269,1
2025학년도 수시모집 약대 교과 일반전형 2,2024-08-30,3,3구간 (2024.07~12),9,11,0.000562984797004517,0.9904387763554013,0.0005642011611887289,0.0005698567503801803,0.007864180936025242,1
9월 모평과 수험생활 로드맵,2024-08-30,3,3구간 (2024.07~12),9,1,0.13573297585491756,0.8612763197935084,0.0009986272443256717,0.0009948581781834584,0.0009972189290649452,1
Today News Summary 정치일반 24 08 30,2024-08-30,3,3구간 (2024.07~12),7,2,7.689090294841889e-05,7.640111130788187e-05,0.3392307273876445,0.3222241611189683,0.3383918194791309,2
경제현황 2024 08 30,2024-08-30,3,3구간 (2024.07~12),0,4,0.0006478094485672821,0.0006418022922031812,0.04829482181613635,0.0006507941797272138,0.949764772263366,4
금금금뉴스 24년 8월 5주,2024-08-30,3,3구간 (2024.07~12),5,2,0.00015909424900939126,0.00015781804796353372,0.106646458689319,0.1378066021429195,0.7552300268707884,4
기사공유 대통령실 2026이후 의대증원 논의 열려있다,2024-08-30,3,3구간 (2024.07~12),0,21,0.001999901040864662,0.001998612142176683,0.0020268002012709917,0.9919798390536951,0.0019948475619926084,3
대단한 의료개혁을 위해서 당분간 환자들은 죽어도 된다는 발상은 공산당식 아닌가요,2024-08-30,3,3구간 (2024.07~12),9,23,0.0016106317025556891,0.0015677414241353576,0.001566221680544034,0.993700964465501,0.0015544407272639286,3
대치동 2025 의대 정원 증원에 따른 입시 변화와 전망,2024-08-30,3,3구간 (2024.07~12),5,4,0.0009447525614470713,0.9962338767018223,0.000950446007874395,0.000937302629516448,0.0009336220993398563,1
대치동 재수학원 5등급도 의대합격 의대증원 전략,2024-08-30,3,3구간 (2024.07~12),9,1,0.36489413820092004,0.6315530318109498,0.0011861332547703836,0.0011871038368967445,0.0011795928964631638,1
수능 최종 점검 9월 모평 이슈는 의대 증원 효과 와 N 수생 22 사실상 역대 최다,2024-08-30,3,3구간 (2024.07~12),17,1,0.0005255967350991376,0.9979067756334709,0.0005224873742778466,0.0005227698860992345,0.0005223703710529376,1
우리는 수능최저를 맞추겠죠,2024-08-30,3,3구간 (2024.07~12),6,9,0.4099420310063446,0.49926872571384623,0.0021000049731649544,0.08657102978609595,0.002118208520548247,1
위기의 민생 통치 능력 상실한 윤 정권 붕괴 경고음 논썰,2024-08-30,3,3구간 (2024.07~12),4,2,0.0002942387777382845,0.0002935595474066342,0.14457206946590806,0.7415633344650885,0.11327679774385861,3
윤석열 40대 이하 놀라운 지지율,2024-08-30,3,3구간 (2024.07~12),7,23,0.0012871926824177793,0.0012903882949427598,0.0012928594869199568,0.9948336659356496,0.0012958936000699692,3
윤석열 기자회견 의료대란에 대한 헛소리 가보고 이야기해라,2024-08-30,3,3구간 (2024.07~12),16,2,0.002723768404299966,0.002716245258115397,0.39560547906399035,0.5962299152279119,0.002724592045682328,3
윤석열 지지율 23 에 그쳐 스스로 고립무원 자초 의대 증원으로 빚어진 의료 공백 우려가 그 요인 최석태,2024-08-30,3,3구간 (2024.07~12),22,7,0.004334512137465983,0.004334045534475279,0.1075774080119065,0.4089951742746487,0.4747588600415035,4
응급실 뺑뺑이 대통령의 현실 감각,2024-08-30,3,3구간 (2024.07~12),85,2,0.07971104919269302,0.002198586476859419,0.9136502864455818,0.00223719729828315,0.0022028805865827975,2
의대 2천명 증원 김건희 여사도 완강 윤 대통령은 격노 통화 내용 공개한 진중권 한동훈 팬카페 또 김건희냐 또 또,2024-08-30,3,3구간 (2024.07~12),8,9,0.010561616416870706,0.010543435669835025,0.010559956445641202,0.6910426393805124,0.27729235208714076,3
의대 신입학 증원이 몰고 오는 파장들 일반계고 상위권 재학생들의 대학입시 지원 방향성 혼란스러워져,2024-08-30,3,3구간 (2024.07~12),13,1,0.10920845612396293,0.7185997016578636,0.000762163333525474,0.17067606963116871,0.0007536092534792915,1
의대 증원 갈등 한 동훈에게 명분 있다,2024-08-30,3,3구간 (2024.07~12),2,1,0.0029895676360581994,0.00299142399234629,0.5541755900775989,0.436815051842004,0.003028366451992939,2
의대 증원과 의료 개혁 윤석열 대통령의 정책과 의료계의 반,2024-08-30,3,3구간 (2024.07~12),13,1,0.041529867729160806,0.0012891960795157113,0.9545949398157677,0.0013027615606677184,0.001283234814888021,2
의대증원 부정평가 이유 2위,2024-08-30,3,3구간 (2024.07~12),3,20,0.00193851597307167,0.08279200570681897,0.28277417413484984,0.6305503683804159,0.0019449358048436538,3
의료농단으로 응급실 무너지고,2024-08-30,3,3구간 (2024.07~12),13,23,0.0014713087034172575,0.0014192356073118029,0.1485853596614609,0.7730847067955,0.07543938923230996,3
의사가 많아지면,2024-08-30,3,3구간 (2024.07~12),3,2,0.09350147085602305,0.012766950539816305,0.012928002871552836,0.8681415161749332,0.012662059557674597,3
의사와 인테리어업자,2024-08-30,3,3구간 (2024.07~12),0,16,0.3238615438545137,0.0008440945085393132,0.0008537308064372792,0.6735825117274333,0.0008581191030762474,3
